pothole_id,road_id,road_name,ward,latitude,longitude,depth_cm,surface_area_sqm,severity_level,pavement_surface_type,primary_failure_cause,reported_by,report_date,status,repair_material_used,repair_completion_date,repair_contractor_id
PTH_2024_00474,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06003,72.82606,14.9,1.82,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-06-22,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-25,CONTR_BMC_104
PTH_2024_00475,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.05731,72.82212,16.1,2.51,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-08-04,In-Progress,Pending,,CONTR_BMC_124
PTH_2024_00476,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.05987,72.82406,15.4,2.43,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-06-25,Citizen Reported,Pending,,CONTR_BMC_121
PTH_2024_00477,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06146,72.8229,11.2,1.49,High,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-07-03,Inspected - Work Order Issued,Pending,,CONTR_BMC_103
PTH_2024_00478,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06018,72.822,8.2,2.71,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-08-15,Resolved / Repaired,Rapid Hardening Concrete,2024-08-18,CONTR_BMC_114
PTH_2024_00479,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06261,72.82471,4.8,3.35,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-19,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-22,CONTR_BMC_101
PTH_2024_00480,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06108,72.82181,15.2,0.43,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-05,Inspected - Work Order Issued,Pending,,CONTR_BMC_114
PTH_2024_00481,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.05639,72.8227,5.6,2.73,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-08,Resolved / Repaired,Mastic Asphalt,2024-06-09,CONTR_BMC_123
PTH_2024_00482,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.05939,72.82545,13.6,2.1,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-08-27,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-28,CONTR_BMC_112
PTH_2024_00483,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06319,72.82301,11.9,2.27,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-14,Resolved / Repaired,Rapid Hardening Concrete,2024-09-20,CONTR_BMC_112
PTH_2024_00484,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06267,72.82707,6.0,0.83,Moderate,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-08-18,Inspected - Work Order Issued,Pending,,CONTR_BMC_113
PTH_2024_00485,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06276,72.824,4.5,2.13,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-06,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-09,CONTR_BMC_109
PTH_2024_00486,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.05963,72.82589,13.3,3.44,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-08-06,In-Progress,Pending,,CONTR_BMC_110
PTH_2024_00487,RD_LOC_017,H/W Ward Sector 17 Connector Road,H/W,19.06287,72.82412,7.9,3.36,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-08-21,In-Progress,Pending,,CONTR_BMC_117
PTH_2024_00488,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.17891,72.96743,14.0,3.39,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-09-01,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-04,CONTR_BMC_101
PTH_2024_00489,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.17927,72.96154,5.2,1.76,Moderate,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-20,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-23,CONTR_BMC_106
PTH_2024_00490,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.1784,72.96279,4.5,0.64,Moderate,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-06-12,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-13,CONTR_BMC_123
PTH_2024_00491,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18554,72.96536,14.3,3.23,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-07-15,Resolved / Repaired,Rapid Hardening Concrete,2024-07-19,CONTR_BMC_123
PTH_2024_00492,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.17744,72.96706,14.7,3.31,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-06-14,Resolved / Repaired,Mastic Asphalt,2024-06-20,CONTR_BMC_121
PTH_2024_00493,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18286,72.9632,12.0,1.91,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-09-17,In-Progress,Pending,,CONTR_BMC_102
PTH_2024_00494,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18635,72.96779,6.1,2.98,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-09-26,Resolved / Repaired,Rapid Hardening Concrete,2024-09-30,CONTR_BMC_111
PTH_2024_00495,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18566,72.96635,10.7,2.19,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-06-08,Resolved / Repaired,Mastic Asphalt,2024-06-11,CONTR_BMC_124
PTH_2024_00496,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18391,72.96817,8.1,1.62,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-09-01,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-07,CONTR_BMC_108
PTH_2024_00497,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.17952,72.96614,14.5,1.69,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-06-14,Inspected - Work Order Issued,Pending,,CONTR_BMC_108
PTH_2024_00498,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18017,72.9643,9.1,3.21,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-09-19,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-22,CONTR_BMC_113
PTH_2024_00499,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18101,72.96402,12.5,2.99,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-19,Resolved / Repaired,Rapid Hardening Concrete,2024-09-23,CONTR_BMC_123
PTH_2024_00500,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18095,72.96429,8.7,2.7,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-08-14,Resolved / Repaired,Rapid Hardening Concrete,2024-08-15,CONTR_BMC_103
PTH_2024_00501,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18543,72.96528,17.8,2.61,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-03,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-09,CONTR_BMC_108
PTH_2024_00502,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.186,72.96458,16.9,2.82,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-16,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-18,CONTR_BMC_114
PTH_2024_00503,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18501,72.96622,12.4,3.18,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-07-04,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-07,CONTR_BMC_110
PTH_2024_00504,RD_LOC_018,T Ward Sector 18 Connector Road,T,19.18053,72.96216,11.8,0.4,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-07-09,Inspected - Work Order Issued,Pending,,CONTR_BMC_106
PTH_2024_00505,RD_LOC_019,D Ward Sector 19 Connector Road,D,18.98,72.8223,3.1,3.1,Critical,Cement Concrete,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-06-11,In-Progress,Pending,,CONTR_BMC_109
PTH_2024_00506,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96789,72.8024,7.7,0.53,High,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-13,Resolved / Repaired,Mastic Asphalt,2024-06-19,CONTR_BMC_107
PTH_2024_00507,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96708,72.79895,5.6,0.89,Moderate,Mastic Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-05,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-07,CONTR_BMC_110
PTH_2024_00508,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96078,72.80416,16.4,3.46,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-26,Resolved / Repaired,Mastic Asphalt,2024-09-01,CONTR_BMC_104
PTH_2024_00509,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.9597,72.80474,11.1,2.03,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-07-23,Inspected - Work Order Issued,Pending,,CONTR_BMC_104
PTH_2024_00510,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96752,72.80317,7.4,3.09,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-09-24,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-28,CONTR_BMC_117
PTH_2024_00511,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96657,72.80327,14.1,2.3,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-08-17,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-19,CONTR_BMC_117
PTH_2024_00512,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96006,72.80408,8.6,0.5,High,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-12,Resolved / Repaired,Rapid Hardening Concrete,2024-07-14,CONTR_BMC_108
PTH_2024_00513,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.9674,72.8022,14.6,2.92,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-07-02,Resolved / Repaired,Rapid Hardening Concrete,2024-07-07,CONTR_BMC_103
PTH_2024_00514,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96477,72.80288,7.6,2.62,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-06-02,In-Progress,Pending,,CONTR_BMC_112
PTH_2024_00515,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96276,72.8044,5.0,3.04,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-08-24,Resolved / Repaired,Mastic Asphalt,2024-08-26,CONTR_BMC_125
PTH_2024_00516,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96325,72.80133,5.3,1.37,Moderate,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-26,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-30,CONTR_BMC_119
PTH_2024_00517,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96693,72.80268,11.3,2.26,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-09,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-10,CONTR_BMC_117
PTH_2024_00518,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96181,72.80066,5.8,0.93,Moderate,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-05,Resolved / Repaired,Mastic Asphalt,2024-08-07,CONTR_BMC_111
PTH_2024_00519,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96622,72.80467,15.6,1.47,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-07-28,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-30,CONTR_BMC_119
PTH_2024_00520,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96517,72.80413,7.5,1.59,High,Mastic Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-09-28,Resolved / Repaired,Mastic Asphalt,2024-10-04,CONTR_BMC_104
PTH_2024_00521,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96149,72.80477,12.1,1.11,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-06-16,Citizen Reported,Pending,,CONTR_BMC_119
PTH_2024_00522,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96741,72.80229,14.9,2.49,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-11,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-13,CONTR_BMC_119
PTH_2024_00523,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96398,72.80431,6.3,0.98,Moderate,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-09-01,In-Progress,Pending,,CONTR_BMC_114
PTH_2024_00524,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96236,72.80512,6.1,2.58,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-12,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-18,CONTR_BMC_105
PTH_2024_00525,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96998,72.80348,14.7,1.53,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-28,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-10-02,CONTR_BMC_106
PTH_2024_00526,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.96332,72.79898,5.1,2.66,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-06-23,Inspected - Work Order Issued,Pending,,CONTR_BMC_125
PTH_2024_00527,RD_LOC_020,D Ward Sector 20 Connector Road,D,18.95999,72.80207,16.5,2.2,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-03,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-04,CONTR_BMC_111
PTH_2024_00528,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01615,72.87157,12.3,2.04,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-13,In-Progress,Pending,,CONTR_BMC_123
PTH_2024_00529,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01969,72.87452,6.5,2.94,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-08-08,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-14,CONTR_BMC_106
PTH_2024_00530,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01645,72.87297,15.9,1.26,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-09-11,Inspected - Work Order Issued,Pending,,CONTR_BMC_122
PTH_2024_00531,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01593,72.86668,11.5,2.8,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-09-15,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-18,CONTR_BMC_112
PTH_2024_00532,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01736,72.87554,15.9,1.28,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-08-14,Inspected - Work Order Issued,Pending,,CONTR_BMC_118
PTH_2024_00533,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01847,72.86742,9.2,1.09,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-08-10,Citizen Reported,Pending,,CONTR_BMC_114
PTH_2024_00534,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.02161,72.87192,7.9,1.43,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-08-17,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-22,CONTR_BMC_123
PTH_2024_00535,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01684,72.8667,6.3,3.43,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-06-15,Resolved / Repaired,Mastic Asphalt,2024-06-20,CONTR_BMC_114
PTH_2024_00536,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.0218,72.87134,8.2,1.1,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-08,Citizen Reported,Pending,,CONTR_BMC_105
PTH_2024_00537,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01911,72.86589,14.0,2.36,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-09-06,Resolved / Repaired,Mastic Asphalt,2024-09-11,CONTR_BMC_119
PTH_2024_00538,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01666,72.87386,8.6,1.07,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-08-25,In-Progress,Pending,,CONTR_BMC_113
PTH_2024_00539,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01525,72.87548,6.7,1.21,Moderate,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-09-15,Resolved / Repaired,Mastic Asphalt,2024-09-20,CONTR_BMC_102
PTH_2024_00540,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.0163,72.87645,9.4,2.77,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-08-17,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-18,CONTR_BMC_117
PTH_2024_00541,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01813,72.87144,11.5,0.96,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-06-03,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-05,CONTR_BMC_121
PTH_2024_00542,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01478,72.87665,11.4,0.52,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-09-23,In-Progress,Pending,,CONTR_BMC_107
PTH_2024_00543,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.0177,72.86835,4.2,3.04,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-07-10,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-12,CONTR_BMC_106
PTH_2024_00544,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01984,72.86891,7.7,1.58,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-07-21,Citizen Reported,Pending,,CONTR_BMC_112
PTH_2024_00545,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01943,72.87251,10.1,3.08,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-06-10,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-11,CONTR_BMC_104
PTH_2024_00546,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01818,72.86785,13.2,2.97,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-09-18,Resolved / Repaired,Rapid Hardening Concrete,2024-09-19,CONTR_BMC_109
PTH_2024_00547,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01505,72.87283,16.7,1.53,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-08-22,In-Progress,Pending,,CONTR_BMC_125
PTH_2024_00548,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.02225,72.86546,16.9,1.27,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-06-27,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-30,CONTR_BMC_108
PTH_2024_00549,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01895,72.87004,10.7,3.35,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-09-13,Inspected - Work Order Issued,Pending,,CONTR_BMC_111
PTH_2024_00550,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.02157,72.87009,4.6,0.82,Moderate,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-02,Inspected - Work Order Issued,Pending,,CONTR_BMC_124
PTH_2024_00551,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01644,72.86578,17.0,1.58,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-08-17,Resolved / Repaired,Mastic Asphalt,2024-08-19,CONTR_BMC_116
PTH_2024_00552,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.01668,72.86634,12.6,2.9,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-08-18,Inspected - Work Order Issued,Pending,,CONTR_BMC_106
PTH_2024_00553,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.02236,72.86917,12.0,2.76,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-07-01,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-07,CONTR_BMC_122
PTH_2024_00554,RD_LOC_021,F/N Ward Sector 21 Connector Road,F/N,19.0173,72.87181,13.1,2.52,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-08-02,Inspected - Work Order Issued,Pending,,CONTR_BMC_117
PTH_2024_00555,RD_LOC_022,D Ward Sector 22 Connector Road,D,18.97175,72.80363,12.4,1.48,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-07-11,Inspected - Work Order Issued,Pending,,CONTR_BMC_119
PTH_2024_00556,RD_LOC_022,D Ward Sector 22 Connector Road,D,18.96594,72.80235,11.4,1.68,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-06-24,Resolved / Repaired,Rapid Hardening Concrete,2024-06-27,CONTR_BMC_125
PTH_2024_00557,RD_LOC_022,D Ward Sector 22 Connector Road,D,18.96728,72.80334,17.1,2.31,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-07-16,In-Progress,Pending,,CONTR_BMC_116
PTH_2024_00558,RD_LOC_022,D Ward Sector 22 Connector Road,D,18.97101,72.80267,14.3,1.43,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-08-04,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-05,CONTR_BMC_114
PTH_2024_00559,RD_LOC_022,D Ward Sector 22 Connector Road,D,18.96429,72.80245,8.7,3.17,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-09-12,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-18,CONTR_BMC_114
PTH_2024_00560,RD_LOC_022,D Ward Sector 22 Connector Road,D,18.96721,72.80265,11.8,1.66,High,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-10,Citizen Reported,Pending,,CONTR_BMC_119
PTH_2024_00561,RD_LOC_022,D Ward Sector 22 Connector Road,D,18.97085,72.80299,4.4,2.42,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-20,Resolved / Repaired,Mastic Asphalt,2024-08-26,CONTR_BMC_113
